timestamp,symbol,price,pred_15m,pred_1h
2025-11-27 18:43:00+00:00,ETHUSDT,3035.33,0.8483222126960754,0.9460397856811258
2025-11-27 18:43:00+00:00,SOLUSDT,142.84,0.4842797283878369,0.6016980409622192
2025-11-27 18:43:00+00:00,AVAXUSDT,15.12,0.9032443165779114,0.99563898502769
2025-11-27 18:43:00+00:00,XRPUSDT,2.2278,0.6106792092323303,0.15059010684490204
2025-11-27 18:44:00+00:00,BTCUSDT,91799.99,0.47703113984885925,0.1929129350846799
2025-11-27 18:44:00+00:00,ETHUSDT,3035.78,0.8396245241165161,0.9551358352654152
2025-11-27 18:44:00+00:00,SOLUSDT,142.88,0.3783272261952471,0.6122872829437256
2025-11-27 18:44:00+00:00,AVAXUSDT,15.11,0.9392890437549781,0.9970505891528578
2025-11-27 18:44:00+00:00,XRPUSDT,2.2293,0.6222496032714844,0.05763695761561394
2025-11-27 18:45:00+00:00,BTCUSDT,91769.55,0.5325695276260376,0.42755930333193665
2025-11-27 18:45:00+00:00,ETHUSDT,3034.65,0.903013288974762,0.9515409512803334
2025-11-27 18:45:00+00:00,SOLUSDT,142.81,0.5739077175772945,0.607689619064331
2025-11-27 18:45:00+00:00,AVAXUSDT,15.11,0.9301695410752616,0.9969908728225403
2025-11-27 18:45:00+00:00,XRPUSDT,2.2273,0.6626789569854736,0.2542307376861572
2025-11-27 18:46:00+00:00,BTCUSDT,91747.31,0.62425696849823,0.47924284745947987
2025-11-27 18:46:00+00:00,ETHUSDT,3035.07,0.9020523428916931,0.9561369182925372
2025-11-27 18:46:00+00:00,SOLUSDT,142.92,0.37835128644654814,0.5974321961402893
2025-11-27 18:46:00+00:00,AVAXUSDT,15.11,0.962998628616333,0.996845481374739
2025-11-27 18:46:00+00:00,XRPUSDT,2.2266,0.5382571816444397,0.281350314617157
2025-11-27 18:47:00+00:00,BTCUSDT,91690.65,0.7127076983451843,0.4794524908065796
2025-11-27 18:47:00+00:00,ETHUSDT,3032.03,0.8632331490516663,0.9672180882830288
2025-11-27 18:47:00+00:00,SOLUSDT,142.84,0.563496220016897,0.42931365966796875
2025-11-27 18:47:00+00:00,AVAXUSDT,15.12,0.9262986779212952,0.9968654755192126
2025-11-27 18:47:00+00:00,XRPUSDT,2.2253,0.6310550816724435,0.8845749375874126
2025-11-27 18:48:00+00:00,BTCUSDT,91742.63,0.5769613927123568,0.2979797041987769
